9|2100|7.00,Last Update : 2021-03-11 17:08,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,거래량,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD-1TD [20210310] [20210310],0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750
3/28/2019 12:00:00 AM,4632054,483386,1116830,686330,272703,5307301,421420,,824817,4957,63956,3073,1252317,,48667,102,3855,,7000,54016,,17969,,,41381,13318,14266,,67835,1219,21899,31477,,1225,1539,1423,32167,880,
3/29/2019 12:00:00 AM,6943174,356419,1509634,481095,1081127,5248027,269676,,532889,4934,46277,241,163947,,38010,105,4235,,2751,85722,,117340,,,66881,11389,6783,,48854,5240,3422,33495,,272,1735,4560,37390,1551,
4/1/2019 12:00:00 AM,4992395,870826,3350239,502860,321232,5664353,509826,,557888,11843,119562,779,109604,,27623,33661,14983,,31196,174302,,500994,,,147890,17835,6115,,1377,2429,1989,44435,,8269,113924,3306,25456,3241,
4/2/2019 12:00:00 AM,5714180,905444,7927916,518801,6974833,3907498,391715,,444597,7352,20393,5437,45472,,8870,4277,7644,,9665,195814,,199544,,,112694,355656,4216,,592,1594,1686,23056,,60,2860,4005,8329,1358,
4/3/2019 12:00:00 AM,4978315,710307,1707718,635598,10266463,4447908,127838,,804558,4819,16494,900,709912,,19169,4736,10851,,26186,82276,,96551,,,96656,90019,3996,,209,1067,23821,23836,,3317,5336,13424,63664,17087,
4/4/2019 12:00:00 AM,7539387,738959,2387402,910468,20246144,4471791,214,,478460,4843,473082,1612,1815828,,10993,4654,25034,,19628,117172,,484661,,,215256,32635,5614,,402,11297,70998,27303,,88388,3131,13109,37350,1425,
4/5/2019 12:00:00 AM,4884354,701685,1392288,954102,15090257,3444398,146,,580171,7960,400455,861,50614,,7340,503,7244,,6581,39804,,283253,,,153555,40425,5848,,87,94,61309,21065,,32717,1070,2426,13453,2194,
4/8/2019 12:00:00 AM,7060006,240724,4708083,843706,230601,3273752,3146,,568716,1950,202411,11508,65450,,8257,4,15466,,20071,31409,,333914,,,155344,411190,7030,,377,1069,82630,100415,,23591,1620,751,30814,5460,
4/9/2019 12:00:00 AM,6079520,291750,1692615,965027,226367,3074826,60598,,520813,2194,132827,663,128018,,68148,1008,4368,,8796,30966,,84681,,,128506,3129232,19344,,376,155,74000,212887,,15227,11754,8409,35032,12132,
4/10/2019 12:00:00 AM,6693837,308545,1573035,843392,313591,1946372,172557,,571590,405,145463,452,31309,,3374,3,6788,,6502,45252,,89510,,,109413,276783,4038,,100,459,64413,167404,,84,4333,6025,13373,3104,
4/11/2019 12:00:00 AM,5394032,452486,1736815,1196775,238722,2540765,11325,,931275,10691,231320,1035,28656,,14599,243,4908,,9564,42859,,131416,,,105625,764535,5541,,170,887,3877,41105,,1828,3254,8039,22245,1651,
4/12/2019 12:00:00 AM,6770661,358121,460374,1229709,488627,4227352,42,,839518,4258,103128,1025,386013,,13043,1260,6776,,2918,19937,,42754,,,48762,24801,1450,,202,9608,5325,25799,,838,763,4897,9305,3634,
4/15/2019 12:00:00 AM,8161032,1033554,1881387,1095280,270694,3863099,80525,,514791,166071,204129,2400,255781,,15499,149,9960,,19123,39534,,72126,,,69797,41428,2308,,1584,2389,63003,81458,,3639,3275,4717,21426,3510,
4/16/2019 12:00:00 AM,4489986,1212648,5568784,1838647,475546,3146954,75308,,16015,196157,158266,597,28055,,5081,30601,2407,,9199,24329,,195020,,,108169,41193,5538,,590,28024,72232,6900,,1454,2094,2353,10233,4130,
4/17/2019 12:00:00 AM,14532039,867805,1840444,1041996,260652,2880440,405175,,4675,627,46738,2441,282120,,12399,78790,7180,,195055,365521,,114884,,,101290,502718,4994,,204,23505,56387,34038,,1147,3365,12063,9445,1390,
4/18/2019 12:00:00 AM,6103943,922821,3298158,1513063,214272,4273018,352162,,238975,17353,105805,768,109058,,5633,12949,9969,,96437,27104,,93384,,,77198,84960,2046,,187786,200,217360,30978,,2121,11137,9048,17625,2436,
4/19/2019 12:00:00 AM,4435188,816746,1981507,1174025,977489,3604804,165216,,642193,262794,15068,16,65904,,8717,361,10693,,9062,38771,,33692,,,62584,18581,8030,,168,20363,83712,34637,,1028,2655,10224,18737,3045,
4/22/2019 12:00:00 AM,4210414,492967,1280478,2120099,266710,4455981,394695,,604533,5147,175162,835,50071,,60882,2923,5949,,10924,67688,,121909,,,67607,21186,7737,,988,166,62760,48061,,335,6502,2457,6075,10248,
4/23/2019 12:00:00 AM,9322393,347002,3261610,2230934,264055,2620286,220251,,619964,2884,39361,149,38864,,28967,106,1533,,27491,47336,,42956,,,59945,40109,5846,,890,124,81502,38314,,24,851,857,32534,3380,
4/24/2019 12:00:00 AM,6881915,245148,3151055,1979072,493631,3766892,224354,,608731,32767,83605,5996,366818,,46202,2737,11239,,6415,101352,,22981,,,111011,43268,4462,,428,296,81936,37324,,7890,2634,8954,28008,8425,
4/25/2019 12:00:00 AM,2042104,206341,1100169,530680,328069,1158563,341699,,171205,19001,36463,1774,95020,,9472,39,27032,,2751,34182,,33371,,,76085,56150,3127,,57,966,103046,37204,,950,1559,14428,24899,4903,
4/26/2019 12:00:00 AM,2998903,297058,1690197,361845,396860,2057868,114684,,34123,10855,934,2735,211959,,9649,283,5100,,3474,26766,,27773,,,75228,60944,2007,,1668,408,1801,34365,,6200,1188,2372,20743,55216,
4/29/2019 12:00:00 AM,3895679,196316,1538809,1311541,307079,4653913,347443,,4250,9798,85,6011,72396,,9570,661,101160,,151678,46821,,54498,,,141790,69112,6536,,459,15393,6581,26292,,574,2558,7112,3711,24605,
4/30/2019 12:00:00 AM,11613149,684204,2551604,1184016,273911,1950790,567388,,178643,8846,11631,1097,109250,,28987,2368,12769,,125457,37259,,84677,,,50813,2525253,7482,,49,1313,13927,39453,,373,85103,1315,29367,19074,
5/2/2019 12:00:00 AM,3140273,319109,3677764,1361790,596092,3112401,228287,,11799,174062,8593,752,91695,,171367,769,47411,,113555,43046,,27422,,,82102,17754,9080,,389,1858,3747,46962,,7868,91740,8895,21008,6220,
5/3/2019 12:00:00 AM,4037490,190688,1839069,841569,291698,1891518,790,,11572,95669,364820,2035,26524,,5090,6,2746,,34220,14263,,17675,,,111157,17818,4032,,1039,1411,5181,15709,,470,2380,6493,4695,1784,
5/7/2019 12:00:00 AM,6031804,298030,2256748,761940,289130,2780744,307941,,233362,29440,45715,682,122531,,18590,3,3404,,5385,33449,,262593,,,75854,26962,19024,,300,1663,75184,306395,,1293,5266,31303,2238,4714,
5/8/2019 12:00:00 AM,4741858,290266,2274001,2501692,344167,4927979,264569,,61264,14135,169753,1913,22485,,11617,342,4248,,9515,23211,,60716,,,87772,32600,4393,,95,280,56368,306809,,643,1257,1793,14773,7399,
5/9/2019 12:00:00 AM,9782530,296559,2702425,1839310,262828,6913596,93660,,410352,129988,175936,1477,81790,,8394,312,26094,,48473,61790,,88347,,,61760,142772,44643,,62177,530,71051,346423,,2587,4508,5018,4357,4124,
5/10/2019 12:00:00 AM,9996751,419756,2719364,1505831,352597,9182052,456,,216659,128671,83357,2037,89070,,12394,314,7514,,12709,64117,,214963,,,86639,1024839,18406,,3577,4760,8805,129635,,2888,6277,10688,2677,17573,
5/13/2019 12:00:00 AM,6223755,569675,2176803,998448,375201,7250591,266307,,34429,269186,16867,1917,114498,,8174,8192,2543,,15480,22126,,13230,,,62522,69398,5555,,1289,10384,5727,25422,,2516,16394,2741,4252,2961,
5/14/2019 12:00:00 AM,12781784,449345,1745202,1587971,328831,7412675,397953,,53951,181462,73856,1508,22157,,3571,43302,3050,,15727,26754,,36062,,,214111,131331,8433,,129,12479,2880,26680,,1285,12032,1242,18283,4268,
5/15/2019 12:00:00 AM,7750119,729622,2602252,788209,368354,4866872,157773,,143809,25184,196255,183110,73660,,9859,4056,10755,,21377,31591,,65933,,,204201,484532,5635,,281,1751,3797,23032,,150,1549,209,9928,2453,
5/16/2019 12:00:00 AM,11600662,393383,3840011,1046221,656158,5835418,128608,,323522,311909,49964,186121,71524,,20493,233,6388,,25716,118482,,34517,,,232089,1104317,7461,,1430,7364,13585,23291,,1422,6953,716,2999,1037,
5/17/2019 12:00:00 AM,5768782,339368,2420008,617585,1362070,4860885,412994,,65633,26048,207517,910,70988,,10353,13537,6337,,32288,11463,,29910,,,93655,1165676,15349,,32233,1729,2225,20819,,1435,4968,571,37434,2808,
5/20/2019 12:00:00 AM,4094300,413964,2216655,722080,329741,4927605,2136,,83813,15994,614372,23685,36834,,355321,106,3419,,17181,15105,,23463,,,112963,61675,7020,,53256,8517,18364,17768,,689,6454,5228,12064,2647,
5/21/2019 12:00:00 AM,8480753,621442,1975535,571615,314181,5719390,155977,,188183,20271,210599,3411,53392,,7981,2,3057,,59364,23403,,11651,,,171537,822685,4627,,189478,1734,1440,34925,,432,3499,559,19669,2718,
5/22/2019 12:00:00 AM,5413542,320624,2165387,405714,623191,4666380,187661,,287160,173715,46920,27942,25789,,6400,1589,7844,,5569,7535,,12637,,,129036,702932,12319,,186204,2671,71525,50951,,1931,548,5496,5177,1642,
5/23/2019 12:00:00 AM,4373607,646541,1614040,589237,345955,5801905,278845,,60447,23104,243892,1200,14992,,28605,4,11302,,3449,15004,,21700,,,53929,887589,3574,,216876,617,6136,32315,,1691,9223,44,23137,1661,
5/24/2019 12:00:00 AM,4826996,1046840,2109164,1057219,964854,5789825,194725,,451677,50604,168166,1793,25211,,6500,396,4763,,413,64224,,35632,,,73431,1114783,12547,,224295,129,17865,33125,,3950,4176,656,3745,2567,
5/27/2019 12:00:00 AM,3887861,878878,1111849,701694,313246,5444286,464345,,121497,74620,92639,2544,13762,,4679,2,1519,,51808,20498,,10363,,,65339,553728,1663,,238,2988,3311,34833,,2785,3504,2742,19082,2089,
5/28/2019 12:00:00 AM,4754081,899751,1955849,169309,278081,5022185,327254,,35154,8698,281883,7454,24483,,7533,45,7358,,20935,13386,,12749,,,43406,31679,5939,,1360,705,2848,29385,,2017,3908,612,31175,2402,
5/29/2019 12:00:00 AM,5625674,500337,2679396,613614,428734,7498253,202690,,142519,42880,219616,6229,20653,,4374,134,4950,,9105,67721,,5645,,,45540,714133,6343,,201,5159,24920,30718,,3283,948,444,2019,3676,
5/30/2019 12:00:00 AM,5799380,370653,1288711,500446,12429079,5764944,105389,,42368,219882,7719,1887,57871,,5927,7,13439,,1350,12152,,45194,,,33469,1532331,4826,,169,150,5855,25117,,1927,7688,134,6981,2549,
5/31/2019 12:00:00 AM,8648499,972057,1784238,194550,579936,4888660,253022,,147689,574480,68408,4947,126348,,13255,1340,5216,,23135,117265,,17506,,,51528,41895,10778,,435,1330,14476,30106,,4310,1541,19368,33200,2861,
6/3/2019 12:00:00 AM,4429349,231899,1915947,137655,252592,3676800,515,,133060,4824,232645,1884,572456,,97242,1145,4766,,8543,41126,,27089,,,58529,104645,3847,,9244,2038,4699,365862,,3652,15571,27975,21784,6231,
6/4/2019 12:00:00 AM,6590143,236858,1839841,304712,282321,2740222,153760,,949204,55194,510,10830,54968,,32973,7,3757,,1879,26422,,16905,,,61499,31717,33321,,147352,2141,5771,192976,,171,2312,6032,5195,3602,
6/5/2019 12:00:00 AM,5149198,335105,2606238,416427,281647,3100251,215030,,1740958,3672,14267,6975,21922,,12539,0,9200,,91626,33344,,20875,,,149305,53817,15765,,414,1929,7356,222909,,233,2092,4197,20604,4497,
6/7/2019 12:00:00 AM,3812529,378674,2568822,250659,620729,3140471,271146,,149804,103563,14899,2154,78607,,10962,5,3315,,8844,17895,,12701,,,59324,22221,18984,,201,5922,5088,96762,,91,1692,1642,44214,17487,
6/10/2019 12:00:00 AM,4268408,316080,2541169,718244,317077,3590504,461200,,92514,12005,180,2107,23594,,27238,13823,7850,,9291,20581,,44665,,,44783,43535,6271,,160040,6990,4118,125735,,868,7608,1765,27725,5130,
6/11/2019 12:00:00 AM,1706928,336209,1281706,152557,296991,1623206,366306,,362448,487010,347,2700,52155,,4704,2722,3657,,6439,38250,,21521,,,52102,287596,15138,,1531,398,3829,26246,,4602,3580,2567,40573,11023,
6/12/2019 12:00:00 AM,2282361,260276,1350368,193664,284482,1419872,736273,,285384,154291,696,3539,116155,,6190,2000,7522,,6062,227686,,12131,,,37938,29071,6149,,384,397,36082,20214,,107,3324,2855,46055,986,
6/13/2019 12:00:00 AM,6197037,236880,1056138,437096,586850,4512259,85493,,276883,511213,11,6805,40819,,7127,46,3310,,2309,61771,,33265,,,37604,757827,9594,,9546,9464,7023,13441,,4392,3484,933,9791,602,
6/14/2019 12:00:00 AM,5280405,599935,1824112,442611,975272,3608762,1009405,,135454,512528,142,2720,41745,,2627,7,3280,,3039,46017,,5926,,,33980,48109,2993,,139678,255,12828,195296,,3914,2250,2321,18260,825,
6/17/2019 12:00:00 AM,2996678,415550,1811576,548647,362851,2674026,558379,,289497,299250,8899,1695,9551,,2753,35,13426,,3160,19699,,15597,,,49067,18293,12350,,1015,1984,3028,36922,,924,2505,900,23370,1086,
6/18/2019 12:00:00 AM,4189376,254803,1597571,361010,316265,1894752,184277,,108959,724,36397,1432,161498,,5724,342,9646,,3493,67480,,1380,,,70623,37517,4246,,1185,12672,16482,26566,,2694,2253,1397,6257,1705,
6/19/2019 12:00:00 AM,4524868,298766,3076252,458632,300810,4834888,195261,,81293,13658,12882,3397,79181,,2295,27,6543,,56491,41541,,90689,,,180465,21704,6797,,684,97,13870,21424,,4504,3726,90730,16889,4422,
6/20/2019 12:00:00 AM,5980640,247726,2332483,491730,741792,3161276,306489,,154481,284138,8592,689,59917,,10776,43,1995,,53969,24744,,127364,,,85995,64021,15121,,7691,6124,34290,24893,,3770,21360,558,55260,3009,
6/21/2019 12:00:00 AM,4705660,184132,1132437,249047,305445,3039146,194570,,28281,374,70596,4839,33048,,4936,32408,1957,,6060,26746,,91819,,,75939,48950,4764,,1060,794,3277,31904,,1608,2400,4554,35271,20724,
6/24/2019 12:00:00 AM,4210396,221226,1814122,221188,172324,3144187,252223,,106319,153686,94812,313,74576,,4893,45373,3321,,22969,40644,,29558,,,60444,45386,19713,,786,2417,2906,32691,,969,1251,2027,21338,7308,
6/25/2019 12:00:00 AM,6611774,203472,1659325,307634,2249796,4173309,293781,,211311,2189,249391,2779,16980,,7607,22,5298,,5673,46184,,19422,,,107054,38651,29365,,12499,12188,7514,20117,,981,2363,5283,14388,5021,
6/26/2019 12:00:00 AM,9377268,191200,1997795,824514,2224848,5281291,264011,,342485,2672,196344,1707,60799,,8401,20992,13679,,15727,21826,,18308,,,48844,47607,17724,,683,50,12875,23076,,156,3912,2497,15597,2858,
6/27/2019 12:00:00 AM,8137972,218752,2037274,496605,73827,7794330,13588,,140030,242430,109967,259,121309,,15322,12288,11302,,23934,94909,,76859,,,68120,114968,18421,,303,148,19875,53387,,3791,8227,1709,50267,1048,
6/28/2019 12:00:00 AM,5544259,195070,1958471,682149,129153,11534185,48357,,394688,83159,37208,3247,10027,,6735,17992,5457,,6686,44581,,59280,,,115648,38864,10715,,1187,120,6001,53985,,576,49978,780,63441,31573,
7/1/2019 12:00:00 AM,5590699,184380,1745919,1368542,6010,8223799,1350,,138912,333176,9748,4878,143994,,120896,12616,6186,,23323,80470,,159587,,,62717,43406,65219,,939,1842,25700,107734,,9523,62623,52010,144843,6381,
7/2/2019 12:00:00 AM,6249746,264447,1543158,971673,579,3118408,38414,,156508,436047,61397,612,62229,,6097,660,3149,,10832,64423,,86195,,,53192,32470,5777,,3463,3819,4472,178341,,1075,1014,4367,3641,6811,
7/3/2019 12:00:00 AM,4859002,246656,1508258,909270,1840,3540209,53917,,136535,165207,282536,3549,106624,,15154,145,4582,,9235,102148,,86802,,,61406,362535,33488,,8142,5216,44551,162573,,4874,8713,11402,45840,4067,
7/4/2019 12:00:00 AM,5542178,392351,1668596,1170200,850,3695409,37,,86346,2695,176180,5053,69025,,13268,163,12823,,16505,10689,,37872,,,168370,35620,3201,,543,721,5164,22385,,2979,1054,4888,38114,4006,
7/5/2019 12:00:00 AM,4648960,95769,1291686,917496,610,5085077,21842,,186,170641,6737,2090,53703,,13505,3,8167,,12567,13097,,41587,,,65698,52193,9891,,333,249,14289,26218,,2656,4359,138819,15273,5321,
7/8/2019 12:00:00 AM,5346522,174944,2776500,2149013,6418083,5603964,269,,240694,143302,7045,4118,275445,,19511,53,46309,,8945,35266,,36592,,,98639,23546,3417,,602,4847,10086,19400,,4783,2951,11771,20696,7903,
7/9/2019 12:00:00 AM,5626199,220652,2293982,1249656,48098,11356121,177860,,311400,510590,15641,1252,13833,,100598,48,11507,,6609,26555,,9625,,,67081,94805,8136,,264,16308,7509,17907,,2096,2196,4499,24327,11237,
7/10/2019 12:00:00 AM,4246072,171941,2120135,1520155,115124,8230634,145349,,4593,186586,294247,3192,313075,,41881,216,16562,,2867,35457,,31782,,,118119,39409,3816,,2157,206,4334,23457,,5003,3927,9393,21731,13406,
7/11/2019 12:00:00 AM,4345357,239320,2888816,901224,106406,4941039,213869,,42539,382414,21380,1478,32662,,20692,466,21728,,7556,11715,,40655,,,68343,42569,2126,,8810,248,44458,127168,,1822,1214,8261,23795,70613,
7/12/2019 12:00:00 AM,2964836,165422,1970988,379085,110656,4249722,9123,,250310,195545,179494,216,63420,,27224,0,8499,,51172,8630,,18190,,,55065,32224,2397,,2422,377,4461,18155,,1779,2515,3653,19229,12404,
7/15/2019 12:00:00 AM,1991779,155125,784274,550588,107250,2730012,307740,,52192,277696,152163,1278,28370,,62105,12354,4268,,1280,31135,,7995,,,44060,13312,4957,,2124,12135,6700,19796,,870,4645,2859,20291,8581,
7/16/2019 12:00:00 AM,4345962,186524,1605490,449244,115846,4023475,9304,,325568,108878,307375,3745,14724,,5855,16455,7491,,13248,14915,,23062,,,67403,859012,4004,,644,10068,4386,19083,,3827,2343,7838,35028,6276,
7/17/2019 12:00:00 AM,4148677,167608,985509,328916,173666,4133776,10919,,592743,148588,547227,20442,24544,,7745,139,12336,,10251,10879,,29241,,,66274,61741,9456,,417,267,1291,20043,,1814,3659,1563,11281,6090,
7/18/2019 12:00:00 AM,4639673,176302,908825,2217881,155187,3988360,74457,,67765,358379,10426,5143,18248,,12998,17780,15526,,13952,6889,,33593,,,38346,89046,3123,,322,221,12671,11832,,282,4407,7452,33832,12450,
7/19/2019 12:00:00 AM,4620970,147894,1682694,325557,51508,3348116,634,,224184,269640,29911,2246,46799,,7054,34926,8419,,4934,23211,,11117,,,43983,268354,7865,,985,2364,2053,44055,,4866,13471,436,59355,5509,
7/22/2019 12:00:00 AM,4059703,142337,1449652,190596,59730,3313244,1096,,32781,110613,259957,3400,55614,,117719,586,6475,,20472,9004,,32986,,,44772,117497,6856,,698,2333,1271,31386,,2070,1096,10940,38363,4590,
7/23/2019 12:00:00 AM,3929959,216894,2177028,1674198,178598,3161608,15173,,332535,462406,343312,1466,349903,,44916,254,13065,,11307,125322,,6406,,,49779,45228,2820,,353,301,5701,59453,,589,8984,1655,55846,7299,
7/24/2019 12:00:00 AM,4103414,203366,1669699,673119,263550,4430807,5137,,34650,451222,204483,1841,212385,,39551,8,12330,,4087,9752,,11830,,,87136,15473,6876,,246,476,936,16528,,191,2054,2446,32605,4771,63798
7/25/2019 12:00:00 AM,4769436,157807,1407117,801949,268994,5718216,443,,27782,345297,228365,12845,27019,,105915,126,11447,,3314,39824,,17068,,,95294,76879,5821,,516,1180,2420,31266,,1570,2923,1617,43250,4533,68891
7/26/2019 12:00:00 AM,2076932,194456,2151217,857254,330132,5135446,17407,,82117,229080,219015,634,6587,,11283,73,5462,,5735,93734,,22817,,,119847,66055,2957,,369,6691,4451,26794,,2098,2198,1001,51144,5257,61886
7/29/2019 12:00:00 AM,3331833,215470,4283700,816082,368154,9475012,898,,126184,471288,5167,1654,66971,,30222,1071,7574,,2857,94321,,23894,,,50983,30170,5182,,1897,2495,6782,34358,,616,2191,1401,22871,7005,45528
7/30/2019 12:00:00 AM,6347764,248306,1372456,1549009,295606,7644543,15267,,9444,518993,17120,531,15334,,41732,6243,3605,,7380,16070,,53641,,,69921,102043,6432,,448,4730,30860,27345,,260,181376,4149,69491,2970,33190
7/31/2019 12:00:00 AM,4574038,235767,2070388,953509,297801,7125460,144,,165423,437743,468,1771,29916,,23882,11136,8519,,12187,38182,,14517,,,60052,351617,8136,,1213,3900,7351,20305,,4492,56924,1961,81623,3147,42462
8/1/2019 12:00:00 AM,3951328,231200,2366634,732707,256873,5035895,4154,,215914,252965,37436,3046,77242,,23410,575,7781,,1336,15160,,37535,,,73725,119743,10646,,8030,5415,4372,13920,,528,55323,4252,189590,3290,33634
8/2/2019 12:00:00 AM,6971159,265340,2076998,897540,273474,8832889,19438,,1568196,194012,52030,620,330593,,41077,1379,28981,,36924,103038,,31401,,,100241,80096,10948,,2221,29343,27473,66284,,715,6676,6299,37622,6914,27071
8/5/2019 12:00:00 AM,15872360,240590,4679464,2345349,589068,27278403,886,,474090,506764,6447,3205,37878,,72795,1028,16168,,11926,67665,,20645,,,320783,135322,4647,,470,16755,33914,62059,,867,5340,1424,31095,7984,132651
8/6/2019 12:00:00 AM,12185499,365047,4988736,2142474,264503,21594849,462313,,92285,36661,3385,2655,46860,,81272,1584,7454,,5404,73276,,30819,,,304200,1078524,9400,,3245,30571,17180,20820,,1700,15180,3949,60832,31878,55278
8/7/2019 12:00:00 AM,6901845,414859,2673964,2585873,270604,17271337,276497,,171508,231174,31031,1119,21783,,74626,33,11104,,1808,58217,,16993,,,195086,132852,4390,,883,20067,9108,19222,,635,1941,8826,38989,4527,85352
8/8/2019 12:00:00 AM,6040438,278171,1290820,1157166,250615,6609478,1052,,182366,329859,15748,894,264296,,41722,450,17473,,2004,51865,,16097,,,91605,135811,20185,,2310,5239,7020,21877,,166,4676,10058,27098,3022,23845
8/9/2019 12:00:00 AM,5254973,282744,2554944,690728,274458,7195192,318,,63381,298107,40879,1902,132578,,3666,3182,3949,,1462,94863,,19031,,,107787,81831,7626,,4229,14006,2976,35383,,1414,2832,12529,17299,4224,38448
8/12/2019 12:00:00 AM,5376182,219541,1324571,897935,277436,7021617,289078,,5860,202760,24440,549,15605,,11955,4508,2868,,8855,77048,,12599,,,109372,62288,8771,,394,1758,5677,11944,,5841,3203,6073,68222,3405,183909
8/13/2019 12:00:00 AM,5236137,453008,1789356,425428,303429,4462912,968,,77331,457894,14976,1382,65001,,2132,18,3308,,10000,121373,,3447,,,82495,546232,7314,,483,5574,35133,30629,,346,63487,5728,40023,4906,192875
8/14/2019 12:00:00 AM,8178017,408918,2803267,847137,314446,6280919,129,,8025,5276,144473,186,387048,,7107,4,7727,,7183,28756,,71635,,,80025,3049181,1850,,285,18107,3338,34432,,1213,3128,129,43625,2907,285521
8/16/2019 12:00:00 AM,4961381,300888,1523799,212309,392642,4884941,286780,,4411,285781,8788,1247,489908,,14939,536,24817,,2721,76096,,10919,,,275591,2133472,29320,,624,2243,24152,22623,,972,3350,8497,35278,4566,218724
8/19/2019 12:00:00 AM,4439510,198053,1408199,171404,305000,3159176,269570,,38675,132790,113739,475,45338,,104127,23073,15660,,62726,112828,,26944,,,93074,80467,11977,,590,5717,3063,23335,,682,8210,7647,76166,4021,223743
8/20/2019 12:00:00 AM,5105754,265182,2764813,785506,297968,5593734,82022,,95357,1434,344784,602,40943,,26225,12120,16469,,62031,58592,,20199,,,82873,73278,15752,,327,8134,4010,20082,,885,2208,156853,56930,40347,244323
8/21/2019 12:00:00 AM,6792363,224901,2144107,1244021,421528,10513817,306298,,23416,194570,13220,336,13023,,55610,23,7420,,66606,66654,,18470,,,97041,36902,5197,,5457,12363,8995,43333,,406,63458,8621,46612,6049,243639
8/22/2019 12:00:00 AM,5151999,332661,1965781,676359,285896,5532955,10221,,25336,157253,301193,500,48907,,3490,831,4661,,30198,94033,,8782,,,130361,144482,4814,,8138,8151,4470,5773,,1803,64442,12627,71326,1054,242300
8/23/2019 12:00:00 AM,5315158,389160,1325458,321474,290348,3787429,297344,,3556,6666,9954,574,14181,,3115,15,1933,,1296,45479,,6321,,,165203,1253255,33884,,13888,4746,3289,16277,,5335,1192,12893,45038,3315,16066
8/26/2019 12:00:00 AM,3822419,252245,2771732,413466,265683,7310135,151648,,11952,364117,32591,2776,75722,,11102,61,9005,,2186,70102,,37554,,,154679,49827,6939,,5055,1587,52672,21068,,1381,1925,6879,60312,4701,346920
8/27/2019 12:00:00 AM,3628909,295453,1829195,730728,297458,7692403,208536,,71251,2453,24363,1293,27898,,10072,365,3810,,2947,47817,,41481,,,93345,703739,5567,,15326,3565,20539,14918,,128,6172,11686,71537,13046,428213
8/28/2019 12:00:00 AM,3446267,306843,1649189,679192,5336562,5511700,12290,,11744,383947,25482,760,25925,,4835,1291,2726,,5866,31996,,70412,,,49639,489803,3991,,5110,1126,5572,29967,,488,3025,10676,65157,1861,385083
8/29/2019 12:00:00 AM,5459497,341832,1214320,745912,358834,6575954,683,,67897,397059,31923,263,23459,,15086,233,3308,,2012,27757,,20493,,,84103,250399,2755,,2140,2830,6461,14719,,1260,4612,9062,25715,6525,494383
8/30/2019 12:00:00 AM,5034907,302349,2206538,637948,443876,4184587,1002,,1401,382255,24588,1508,8559,,21535,13400,4407,,3594,58826,,16642,,,87248,273951,4374,,4375,2715,31727,39305,,485,1725,24412,87220,5666,445677
9/2/2019 12:00:00 AM,5522110,270236,1321229,668479,240895,5991542,23661,,63719,361908,15201,726,15325,,10027,35,8351,,2656,41582,,22018,,,59409,253803,13018,,737,1711594,12473,64876,,369,23784,38107,33521,5158,168786
9/3/2019 12:00:00 AM,5531496,302181,1632642,259744,208746,4157273,386,,172498,390310,31252,1822,62039,,4173,8,1960,,2627,52938,,10652,,,117568,754883,3008,,2123,8623,13767,33177,,70,3690,1790,69185,1751,207797
9/4/2019 12:00:00 AM,4401808,300488,1996036,525118,218983,4012092,646,,94132,150884,36572,144,204441,,39807,10257,23047,,1995,53766,,14349,,,34225,25059,9150,,5840,12148,15560,28271,,636,2286,82164,4228,3373,210817
9/5/2019 12:00:00 AM,6303976,299560,2055874,1163262,233555,5261498,299692,,56005,100553,40704,1834,154507,,6678,412,16171,,4689,55911,,26492,,,47837,149906,6368,,6307,8744,41373,20733,,4575,1694,146865,12118,2641,240496
9/6/2019 12:00:00 AM,6789757,226384,952993,291963,232359,3486044,312686,,52274,25976,175507,348,158392,,22311,2029,16655,,491,51744,,23186,,,60845,155108,20106,,248,2196,7013,30609,,465,35418,503,26951,3266,272192
9/9/2019 12:00:00 AM,3665074,207764,992793,320711,294589,3551038,449259,,3755,170077,3,248,16173,,43837,951,18736,,909,64292,,31527,,,52075,71645,4045,,850,13216,15952,19658,,603,26916,3730,35543,2858,296307
9/10/2019 12:00:00 AM,4072425,230149,1450583,512462,288647,4073289,21811,,152391,182247,167133,444,63778,,4218,10,8254,,5192,69090,,61600,,,27130,19316,1761,,2262,10811,4535,26556,,90,17339,580,36066,3273,488978
